Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
26,4.639000,32768.000000,196528.474807,111585.000000,196528.474807,111585.000000,196528.474807,111585.000000,196528.474807,111585.000000,196528.474807,111585.000000,196528.474807,111585.000000
26,30.000000,15.000000,2659980.098009,45407.000000,2659980.098009,45407.000000,2659980.098009,45407.000000,2659980.098009,45407.000000,2659980.098009,45407.000000,2659980.098009,45407.000000
26,4.073000,262144.000000,318099.169862,222748.000000,318099.169862,222748.000000,318099.169862,222748.000000,318099.169862,222748.000000,318099.169862,222748.000000,318099.169862,222748.000000
26,5.649000,4096.000000,973034.012501,305916.000000,973034.012501,305916.000000,973034.012501,305916.000000,973034.012501,305916.000000,973034.012501,305916.000000,973034.012501,305916.000000
26,30.000000,12.000000,2538128.918642,43136.000000,2538128.918642,43136.000000,2538128.918642,43136.000000,2538128.918642,43136.000000,2538128.918642,43136.000000,2538128.918642,43136.000000
26,16.772000,64.000000,2728139.806488,48189.000000,2728139.806488,48189.000000,2728139.806488,48189.000000,2728139.806488,48189.000000,2728139.806488,48189.000000,2728139.806488,48189.000000
26,7.918000,512.000000,1811693.018382,293156.000000,1811693.018382,293156.000000,1811693.018382,293156.000000,1811693.018382,293156.000000,1811693.018382,293156.000000,1811693.018382,293156.000000
26,30.000000,9.000000,2742424.062969,44977.000000,2742424.062969,44977.000000,2742424.062969,44977.000000,2742424.062969,44977.000000,2742424.062969,44977.000000,2742424.062969,44977.000000
26,30.000000,18.000000,3063741.846638,51336.000000,3063741.846638,51336.000000,3063741.846638,51336.000000,3063741.846638,51336.000000,3063741.846638,51336.000000,3063741.846638,51336.000000
26,30.000000,6.000000,2731960.933124,46816.000000,2731960.933124,46816.000000,2731960.933124,46816.000000,2731960.933124,46816.000000,2731960.933124,46816.000000,2731960.933124,46816.000000
