Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
30,7.918000,512.000000,377155.641049,170029.000000,370790.886868,182069.000000,370790.886868,182069.000000,370790.886868,182069.000000,357274.622942,170029.000000,364002.475847,170029.000000
30,5.649000,4096.000000,240309.816861,158481.000000,240309.816861,158481.000000,240309.816861,158481.000000,240309.816861,158481.000000,240309.816861,158481.000000,240309.816861,158481.000000
30,4.639000,32768.000000,104886.012342,25015.000000,104886.012342,25015.000000,104886.012342,25015.000000,104886.012342,25015.000000,104886.012342,25015.000000,104886.012342,25015.000000
30,30.000000,6.000000,590067.843755,12975.000000,590067.843755,12975.000000,590067.843755,12975.000000,590067.843755,12975.000000,590067.843755,12975.000000,590067.843755,12975.000000
30,30.000000,15.000000,664990.931555,27357.000000,664990.931555,27357.000000,664990.931555,27357.000000,664990.931555,27357.000000,664990.931555,27357.000000,664990.931555,27357.000000
30,30.000000,12.000000,349760.100658,7379.000000,349760.100658,7379.000000,349760.100658,7379.000000,349760.100658,7379.000000,349760.100658,7379.000000,349760.100658,7379.000000
30,16.772000,64.000000,395084.669787,13540.000000,395084.669787,13540.000000,395084.669787,13540.000000,395084.669787,13540.000000,395084.669787,13540.000000,395084.669787,13540.000000
30,4.073000,262144.000000,336480.882717,59897.000000,336480.882717,59897.000000,336480.882717,59897.000000,336480.882717,59897.000000,336480.882717,59897.000000,336480.882717,59897.000000
30,30.000000,18.000000,575928.153438,25599.000000,575928.153438,25599.000000,575928.153438,25599.000000,575928.153438,25599.000000,575928.153438,25599.000000,575928.153438,25599.000000
30,30.000000,9.000000,594858.839222,27027.000000,594858.839222,27027.000000,594858.839222,27027.000000,594858.839222,27027.000000,594858.839222,27027.000000,594858.839222,27027.000000
