Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
26,4.073000,262144.000000,221279.691682,69872.000000,221279.691682,69872.000000,221279.691682,69872.000000,221279.691682,69872.000000,221279.691682,69872.000000,221279.691682,69872.000000
26,7.918000,512.000000,2037462.935708,290990.000000,2037462.935708,290990.000000,2037462.935708,290990.000000,2037462.935708,290990.000000,2037462.935708,290990.000000,2037462.935708,290990.000000
26,30.000000,15.000000,2673350.050402,45828.000000,2673350.050402,45828.000000,2673350.050402,45828.000000,2673350.050402,45828.000000,2673350.050402,45828.000000,2673350.050402,45828.000000
26,16.772000,64.000000,2666780.293720,44768.000000,2666780.293720,44768.000000,2666780.293720,44768.000000,2666780.293720,44768.000000,2666780.293720,44768.000000,2666780.293720,44768.000000
26,5.649000,4096.000000,775235.791408,272028.000000,775235.791408,272028.000000,775235.791408,272028.000000,775235.791408,272028.000000,775235.791408,272028.000000,775235.791408,272028.000000
26,30.000000,9.000000,2678885.150257,46180.000000,2678885.150257,46180.000000,2678885.150257,46180.000000,2678885.150257,46180.000000,2678885.150257,46180.000000,2678885.150257,46180.000000
26,30.000000,18.000000,2682676.777351,47642.000000,2682676.777351,47642.000000,2682676.777351,47642.000000,2682676.777351,47642.000000,2682676.777351,47642.000000,2682676.777351,47642.000000
26,4.639000,32768.000000,498778.072427,282568.000000,498778.072427,282568.000000,498778.072427,282568.000000,498778.072427,282568.000000,498778.072427,282568.000000,498778.072427,282568.000000
26,30.000000,12.000000,2614230.530301,44661.000000,2614230.530301,44661.000000,2614230.530301,44661.000000,2614230.530301,44661.000000,2614230.530301,44661.000000,2614230.530301,44661.000000
26,30.000000,6.000000,2527566.827826,45140.000000,2527566.827826,45140.000000,2527566.827826,45140.000000,2527566.827826,45140.000000,2527566.827826,45140.000000,2527566.827826,45140.000000
