Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
40,30.000000,6.000000,10895.729852,1374.000000,10895.729852,1374.000000,10895.729852,1374.000000,10895.729852,1374.000000,10895.729852,1374.000000,10895.729852,1374.000000
40,4.073000,262144.000000,264884.611371,53474.000000,264884.611371,53474.000000,264884.611371,53474.000000,264884.611371,53474.000000,264884.611371,53474.000000,264884.611371,53474.000000
40,30.000000,18.000000,13883.071814,1183.000000,13883.071814,1183.000000,13883.071814,1183.000000,13883.071814,1183.000000,13883.071814,1183.000000,13883.071814,1183.000000
40,30.000000,9.000000,10564.371680,849.000000,10564.371680,849.000000,10564.371680,849.000000,10564.371680,849.000000,10564.371680,849.000000,10564.371680,849.000000
40,30.000000,15.000000,12488.057895,1636.000000,12488.057895,1636.000000,12488.057895,1636.000000,12488.057895,1636.000000,12488.057895,1636.000000,12488.057895,1636.000000
40,4.639000,32768.000000,132993.024249,14338.000000,132993.024249,14338.000000,132993.024249,14338.000000,132993.024249,14338.000000,132993.024249,14338.000000,132993.024249,14338.000000
40,30.000000,12.000000,11357.779448,960.000000,11357.779448,960.000000,11357.779448,960.000000,11357.779448,960.000000,11357.779448,960.000000,11357.779448,960.000000
40,5.649000,4096.000000,103691.924348,31938.000000,103691.924348,31938.000000,103691.924348,31938.000000,103691.924348,31938.000000,103691.924348,31938.000000,103691.924348,31938.000000
40,7.918000,512.000000,19585.410973,3233.000000,19585.410973,3233.000000,19585.410973,3233.000000,19585.410973,3233.000000,19585.410973,3233.000000,19585.410973,3233.000000
40,16.772000,64.000000,10305.436672,939.000000,10305.436672,939.000000,10305.436672,939.000000,10305.436672,939.000000,10305.436672,939.000000,10305.436672,939.000000
