Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
28,30.000000,12.000000,1075689.457339,26774.000000,1075689.457339,26774.000000,1075689.457339,26774.000000,1075689.457339,26774.000000,1075689.457339,26774.000000,1075689.457339,26774.000000
28,30.000000,9.000000,1442488.460506,26970.000000,1442488.460506,26970.000000,1442488.460506,26970.000000,1442488.460506,26970.000000,1442488.460506,26970.000000,1442488.460506,26970.000000
28,7.918000,512.000000,1271201.856996,282558.000000,1271201.856996,282558.000000,1271201.856996,282558.000000,1271201.856996,282558.000000,1271201.856996,282558.000000,1271201.856996,282558.000000
28,30.000000,6.000000,1460882.879720,27628.000000,1460882.879720,27628.000000,1460882.879720,27628.000000,1460882.879720,27628.000000,1460882.879720,27628.000000,1460882.879720,27628.000000
28,4.639000,32768.000000,171748.886171,59395.000000,171748.886171,59395.000000,171748.886171,59395.000000,171748.886171,59395.000000,171748.886171,59395.000000,171748.886171,59395.000000
28,30.000000,15.000000,2211338.078612,35139.000000,2211338.078612,35139.000000,2211338.078612,35139.000000,2211338.078612,35139.000000,2211338.078612,35139.000000,2211338.078612,35139.000000
28,16.772000,64.000000,1094652.350427,24493.000000,1094652.350427,24493.000000,1094652.350427,24493.000000,1094652.350427,24493.000000,1094652.350427,24493.000000,1094652.350427,24493.000000
28,5.649000,4096.000000,689180.329958,287597.000000,689180.329958,287597.000000,689180.329958,287597.000000,689180.329958,287597.000000,689180.329958,287597.000000,689180.329958,287597.000000
28,4.073000,262144.000000,458316.476910,274511.000000,458316.476910,274511.000000,458316.476910,274511.000000,458316.476910,274511.000000,458316.476910,274511.000000,458316.476910,274511.000000
28,30.000000,18.000000,1955068.368105,32928.000000,1955068.368105,32928.000000,1955068.368105,32928.000000,1955068.368105,32928.000000,1955068.368105,32928.000000,1955068.368105,32928.000000
