Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
22,4.639000,32768.000000,877208.911813,261237.000000,877208.911813,261237.000000,877208.911813,261237.000000,877208.911813,261237.000000,877208.911813,261237.000000,877208.911813,261237.000000
22,5.649000,4096.000000,1544690.525584,296468.000000,1544690.525584,296468.000000,1544690.525584,296468.000000,1544690.525584,296468.000000,1544690.525584,296468.000000,1544690.525584,296468.000000
22,4.073000,262144.000000,596317.683405,245820.000000,596317.683405,245820.000000,596317.683405,245820.000000,596317.683405,245820.000000,596317.683405,245820.000000,596317.683405,245820.000000
22,7.918000,512.000000,3111512.817711,285055.000000,3111512.817711,285055.000000,3111512.817711,285055.000000,3111512.817711,285055.000000,3111512.817711,285055.000000,3111512.817711,285055.000000
22,30.000000,12.000000,4853814.655361,83320.000000,4853814.655361,83320.000000,4853814.655361,83320.000000,4853814.655361,83320.000000,4853814.655361,83320.000000,4853814.655361,83320.000000
22,30.000000,15.000000,5001720.880189,87833.000000,5001720.880189,87833.000000,5001720.880189,87833.000000,5001720.880189,87833.000000,5001720.880189,87833.000000,5001720.880189,87833.000000
22,30.000000,18.000000,5014097.903838,87125.000000,5014097.903838,87125.000000,5014097.903838,87125.000000,5014097.903838,87125.000000,5014097.903838,87125.000000,5014097.903838,87125.000000
22,16.772000,64.000000,4864629.790502,86936.000000,4864629.790502,86936.000000,4864629.790502,86936.000000,4864629.790502,86936.000000,4864629.790502,86936.000000,4864629.790502,86936.000000
22,30.000000,9.000000,4970551.061307,84008.000000,4970551.061307,84008.000000,4970551.061307,84008.000000,4970551.061307,84008.000000,4970551.061307,84008.000000,4970551.061307,84008.000000
22,30.000000,6.000000,5033252.156777,85160.000000,5033252.156777,85160.000000,5033252.156777,85160.000000,5033252.156777,85160.000000,5033252.156777,85160.000000,5033252.156777,85160.000000
