Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
40,30.000000,15.000000,11166.623259,1276.000000,11166.623259,1276.000000,11166.623259,1276.000000,11166.623259,1276.000000,11166.623259,1276.000000,11166.623259,1276.000000
40,30.000000,12.000000,10866.308297,1246.000000,10866.308297,1246.000000,10866.308297,1246.000000,10866.308297,1246.000000,10866.308297,1246.000000,10866.308297,1246.000000
40,30.000000,18.000000,12887.082214,1261.000000,12887.082214,1261.000000,12887.082214,1261.000000,12887.082214,1261.000000,12887.082214,1261.000000,12887.082214,1261.000000
40,4.639000,32768.000000,359673.586486,68857.000000,359673.586486,68857.000000,359673.586486,68857.000000,359673.586486,68857.000000,359673.586486,68857.000000,359673.586486,68857.000000
40,4.073000,262144.000000,345620.574515,72141.000000,345620.574515,72141.000000,345620.574515,72141.000000,345620.574515,72141.000000,345620.574515,72141.000000,345620.574515,72141.000000
40,30.000000,6.000000,9861.084626,1180.000000,9861.084626,1180.000000,9861.084626,1180.000000,9861.084626,1180.000000,9861.084626,1180.000000,9861.084626,1180.000000
40,5.649000,4096.000000,80709.010662,19275.000000,80709.010662,19275.000000,80709.010662,19275.000000,80709.010662,19275.000000,80709.010662,19275.000000,80709.010662,19275.000000
40,7.918000,512.000000,29139.275300,13017.000000,29139.275300,13017.000000,29139.275300,13017.000000,29139.275300,13017.000000,29139.275300,13017.000000,29139.275300,13017.000000
40,30.000000,9.000000,12592.254127,2154.000000,12592.254127,2154.000000,12592.254127,2154.000000,12592.254127,2154.000000,12592.254127,2154.000000,12592.254127,2154.000000
40,16.772000,64.000000,11526.659577,1230.000000,11526.659577,1230.000000,11526.659577,1230.000000,11526.659577,1230.000000,11526.659577,1230.000000,11526.659577,1230.000000
