Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
22,4.073000,262144.000000,312951.660890,171223.000000,312951.660890,171223.000000,312951.660890,171223.000000,312951.660890,171223.000000,312951.660890,171223.000000,312951.660890,171223.000000
22,4.639000,32768.000000,594502.267491,229204.000000,594502.267491,229204.000000,594502.267491,229204.000000,594502.267491,229204.000000,594502.267491,229204.000000,594502.267491,229204.000000
22,5.649000,4096.000000,1513181.652063,263863.000000,1513181.652063,263863.000000,1513181.652063,263863.000000,1513181.652063,263863.000000,1513181.652063,263863.000000,1513181.652063,263863.000000
22,16.772000,64.000000,4912083.154492,85682.000000,4912083.154492,85682.000000,4912083.154492,85682.000000,4912083.154492,85682.000000,4912083.154492,85682.000000,4912083.154492,85682.000000
22,7.918000,512.000000,2876955.189347,289019.000000,2876955.189347,289019.000000,2876955.189347,289019.000000,2876955.189347,289019.000000,2876955.189347,289019.000000,2876955.189347,289019.000000
22,30.000000,15.000000,4949359.622037,84495.000000,4949359.622037,84495.000000,4949359.622037,84495.000000,4949359.622037,84495.000000,4949359.622037,84495.000000,4949359.622037,84495.000000
22,30.000000,18.000000,5268434.186557,91135.000000,5268434.186557,91135.000000,5268434.186557,91135.000000,5268434.186557,91135.000000,5268434.186557,91135.000000,5268434.186557,91135.000000
22,30.000000,6.000000,4780982.984636,82407.000000,4780982.984636,82407.000000,4780982.984636,82407.000000,4780982.984636,82407.000000,4780982.984636,82407.000000,4780982.984636,82407.000000
22,30.000000,12.000000,4711322.499053,81956.000000,4711322.499053,81956.000000,4711322.499053,81956.000000,4711322.499053,81956.000000,4711322.499053,81956.000000,4711322.499053,81956.000000
22,30.000000,9.000000,5096285.804663,88274.000000,5096285.804663,88274.000000,5096285.804663,88274.000000,5096285.804663,88274.000000,5096285.804663,88274.000000,5096285.804663,88274.000000
