Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
22,4.073000,262144.000000,567537.010582,247492.000000,567537.010582,247492.000000,567537.010582,247492.000000,567537.010582,247492.000000,567537.010582,247492.000000,567537.010582,247492.000000
22,30.000000,18.000000,4914625.991123,85238.000000,4914625.991123,85238.000000,4914625.991123,85238.000000,4914625.991123,85238.000000,4914625.991123,85238.000000,4914625.991123,85238.000000
22,7.918000,512.000000,3301768.249292,304190.000000,3301768.249292,304190.000000,3301768.249292,304190.000000,3301768.249292,304190.000000,3301768.249292,304190.000000,3301768.249292,304190.000000
22,4.639000,32768.000000,782476.265829,243477.000000,782476.265829,243477.000000,782476.265829,243477.000000,782476.265829,243477.000000,782476.265829,243477.000000,782476.265829,243477.000000
22,30.000000,15.000000,5047021.158193,87074.000000,5047021.158193,87074.000000,5047021.158193,87074.000000,5047021.158193,87074.000000,5047021.158193,87074.000000,5047021.158193,87074.000000
22,5.649000,4096.000000,1306858.212098,281507.000000,1306858.212098,281507.000000,1306858.212098,281507.000000,1306858.212098,281507.000000,1306858.212098,281507.000000,1306858.212098,281507.000000
22,16.772000,64.000000,5018869.786623,87204.000000,5018869.786623,87204.000000,5018869.786623,87204.000000,5018869.786623,87204.000000,5018869.786623,87204.000000,5018869.786623,87204.000000
22,30.000000,9.000000,4589083.988945,80180.000000,4589083.988945,80180.000000,4589083.988945,80180.000000,4589083.988945,80180.000000,4589083.988945,80180.000000,4589083.988945,80180.000000
22,30.000000,6.000000,4859141.856792,84251.000000,4859141.856792,84251.000000,4859141.856792,84251.000000,4859141.856792,84251.000000,4859141.856792,84251.000000,4859141.856792,84251.000000
22,30.000000,12.000000,4750656.979350,81630.000000,4750656.979350,81630.000000,4750656.979350,81630.000000,4750656.979350,81630.000000,4750656.979350,81630.000000,4750656.979350,81630.000000
