Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
30,5.649000,4096.000000,222217.797894,115275.000000,222217.797894,115275.000000,222217.797894,115275.000000,222217.797894,115275.000000,222217.797894,115275.000000,222217.797894,115275.000000
30,7.918000,512.000000,913133.315480,272465.000000,913133.315480,272465.000000,913133.315480,272465.000000,913133.315480,272465.000000,913133.315480,272465.000000,913133.315480,272465.000000
30,30.000000,12.000000,341850.280600,23929.000000,341850.280600,23929.000000,341850.280600,23929.000000,341850.280600,23929.000000,341850.280600,23929.000000,341850.280600,23929.000000
30,4.639000,32768.000000,154793.097059,43972.000000,154793.097059,43972.000000,154793.097059,43972.000000,154793.097059,43972.000000,154793.097059,43972.000000,154793.097059,43972.000000
30,30.000000,15.000000,929361.924874,26992.000000,929361.924874,26992.000000,929361.924874,26992.000000,929361.924874,26992.000000,929361.924874,26992.000000,929361.924874,26992.000000
30,30.000000,6.000000,530995.804387,24770.000000,530995.804387,24770.000000,530995.804387,24770.000000,530995.804387,24770.000000,530995.804387,24770.000000,530995.804387,24770.000000
30,30.000000,18.000000,414537.003749,28005.000000,414537.003749,28005.000000,414537.003749,28005.000000,414537.003749,28005.000000,414537.003749,28005.000000,414537.003749,28005.000000
30,16.772000,64.000000,262870.643102,24820.000000,262870.643102,24820.000000,262870.643102,24820.000000,262870.643102,24820.000000,262870.643102,24820.000000,262870.643102,24820.000000
30,30.000000,9.000000,161929.348442,22876.000000,161929.348442,22876.000000,161929.348442,22876.000000,161929.348442,22876.000000,161929.348442,22876.000000,161929.348442,22876.000000
30,4.073000,262144.000000,300103.091960,87898.000000,300103.091960,87898.000000,300103.091960,87898.000000,300103.091960,87898.000000,300103.091960,87898.000000,300103.091960,87898.000000
