Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
40,30.000000,15.000000,11252.946325,1173.000000,11252.946325,1173.000000,11252.946325,1173.000000,11252.946325,1173.000000,11252.946325,1173.000000,11252.946325,1173.000000
40,30.000000,12.000000,11081.733258,615.000000,11081.733258,615.000000,11081.733258,615.000000,11081.733258,615.000000,11081.733258,615.000000,11081.733258,615.000000
40,4.639000,32768.000000,138131.170063,16938.000000,138131.170063,16938.000000,138131.170063,16938.000000,138131.170063,16938.000000,138131.170063,16938.000000,138131.170063,16938.000000
40,30.000000,18.000000,13433.353155,1831.000000,13987.367265,3243.000000,13433.353155,1831.000000,13433.353155,1831.000000,13433.353155,1831.000000,13433.353155,1831.000000
40,5.649000,4096.000000,80082.861219,24977.000000,80082.861219,24977.000000,80082.861219,24977.000000,80082.861219,24977.000000,80082.861219,24977.000000,80082.861219,24977.000000
40,30.000000,9.000000,10312.280931,907.000000,10312.280931,907.000000,10312.280931,907.000000,10312.280931,907.000000,10312.280931,907.000000,10312.280931,907.000000
40,30.000000,6.000000,10747.459049,1070.000000,10747.459049,1070.000000,10747.459049,1070.000000,10747.459049,1070.000000,10747.459049,1070.000000,10747.459049,1070.000000
40,7.918000,512.000000,18479.262134,4424.000000,18479.262134,4424.000000,18479.262134,4424.000000,18479.262134,4424.000000,18479.262134,4424.000000,18479.262134,4424.000000
40,16.772000,64.000000,10949.267921,1258.000000,10949.267921,1258.000000,10949.267921,1258.000000,10949.267921,1258.000000,10949.267921,1258.000000,10949.267921,1258.000000
40,4.073000,262144.000000,307884.027288,90986.000000,307884.027288,90986.000000,307884.027288,90986.000000,307884.027288,90986.000000,307884.027288,90986.000000,307884.027288,90986.000000
