Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
34,30.000000,9.000000,25638.547170,7177.000000,25638.547170,7177.000000,25638.547170,7177.000000,25638.547170,7177.000000,25638.547170,7177.000000,25638.547170,7177.000000
34,30.000000,6.000000,29435.437282,8011.000000,29435.437282,8011.000000,29435.437282,8011.000000,29435.437282,8011.000000,29435.437282,8011.000000,29435.437282,8011.000000
34,30.000000,12.000000,25064.273239,6668.000000,25064.273239,6668.000000,25064.273239,6668.000000,25064.273239,6668.000000,25064.273239,6668.000000,25064.273239,6668.000000
34,16.772000,64.000000,29134.111639,8400.000000,29134.111639,8400.000000,29134.111639,8400.000000,29134.111639,8400.000000,29134.111639,8400.000000,29134.111639,8400.000000
34,7.918000,512.000000,35973.239887,15477.000000,35973.239887,15477.000000,35973.239887,15477.000000,35973.239887,15477.000000,35973.239887,15477.000000,35973.239887,15477.000000
34,5.649000,4096.000000,111143.527468,53258.000000,111143.527468,53258.000000,111143.527468,53258.000000,111143.527468,53258.000000,111143.527468,53258.000000,111143.527468,53258.000000
34,4.073000,262144.000000,609812.460998,373422.000000,609812.460998,373422.000000,609812.460998,373422.000000,609812.460998,373422.000000,609812.460998,373422.000000,609812.460998,373422.000000
34,30.000000,15.000000,29613.101492,1498.000000,29613.101492,1498.000000,29613.101492,1498.000000,29613.101492,1498.000000,29613.101492,1498.000000,29613.101492,1498.000000
34,4.639000,32768.000000,423369.947206,139424.000000,423369.947206,139424.000000,423369.947206,139424.000000,423369.947206,139424.000000,423369.947206,139424.000000,423369.947206,139424.000000
34,30.000000,18.000000,36206.981399,9513.000000,36206.981399,9513.000000,36206.981399,9513.000000,36206.981399,9513.000000,36206.981399,9513.000000,36206.981399,9513.000000
