Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
36,30.000000,18.000000,23040.308114,5569.000000,23040.308114,5569.000000,23040.308114,5569.000000,23040.308114,5569.000000,23040.308114,5569.000000,23040.308114,5569.000000
36,5.649000,4096.000000,94969.419852,32882.000000,94969.419852,32882.000000,94969.419852,32882.000000,94969.419852,32882.000000,94969.419852,32882.000000,94969.419852,32882.000000
36,4.073000,262144.000000,190863.249234,17060.000000,190863.249234,17060.000000,190863.249234,17060.000000,190863.249234,17060.000000,190863.249234,17060.000000,190863.249234,17060.000000
36,30.000000,6.000000,14557.511601,1186.000000,14557.511601,1186.000000,14557.511601,1186.000000,14557.511601,1186.000000,14557.511601,1186.000000,14557.511601,1186.000000
36,30.000000,15.000000,16924.032469,1428.000000,16924.032469,1428.000000,16924.032469,1428.000000,16924.032469,1428.000000,16924.032469,1428.000000,16924.032469,1428.000000
36,30.000000,9.000000,14743.302378,1467.000000,14743.302378,1467.000000,14743.302378,1467.000000,14743.302378,1467.000000,14743.302378,1467.000000,14743.302378,1467.000000
36,30.000000,12.000000,16299.659322,1420.000000,16299.659322,1420.000000,16299.659322,1420.000000,16299.659322,1420.000000,16299.659322,1420.000000,16299.659322,1420.000000
36,7.918000,512.000000,37600.583732,11985.000000,37600.583732,11985.000000,37600.583732,11985.000000,37600.583732,11985.000000,37600.583732,11985.000000,37600.583732,11985.000000
36,4.639000,32768.000000,210567.910464,46108.000000,210567.910464,46108.000000,210567.910464,46108.000000,210567.910464,46108.000000,210567.910464,46108.000000,210567.910464,46108.000000
36,16.772000,64.000000,15335.652546,1918.000000,15335.652546,1918.000000,15335.652546,1918.000000,15335.652546,1918.000000,15335.652546,1918.000000,15335.652546,1918.000000
