Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
38,30.000000,12.000000,12408.692598,1207.000000,12315.782639,578.000000,12315.782639,578.000000,12315.782639,578.000000,12315.782639,578.000000,12315.782639,578.000000
38,30.000000,6.000000,12290.010781,1179.000000,12290.010781,1179.000000,12290.010781,1179.000000,12290.010781,1179.000000,12290.010781,1179.000000,12290.010781,1179.000000
38,30.000000,15.000000,13942.360202,1729.000000,13749.998255,821.000000,13731.907879,821.000000,13723.136631,821.000000,13755.701691,877.000000,13723.648021,821.000000
38,5.649000,4096.000000,61018.213789,17523.000000,61017.988200,17523.000000,61017.988200,17523.000000,61017.988200,17523.000000,61017.988200,17523.000000,61017.988200,17523.000000
38,7.918000,512.000000,22420.144157,5063.000000,22420.144157,5063.000000,22420.144157,5063.000000,22420.144157,5063.000000,22420.144157,5063.000000,22420.144157,5063.000000
38,16.772000,64.000000,11987.732813,726.000000,11964.809401,531.000000,11964.809401,531.000000,11964.809401,531.000000,11964.809401,531.000000,11964.809401,531.000000
38,30.000000,9.000000,10415.697000,856.000000,10415.697000,856.000000,10415.697000,856.000000,10415.697000,856.000000,10415.697000,856.000000,10415.697000,856.000000
38,30.000000,18.000000,18151.179879,2740.000000,17590.875078,1557.000000,17592.960268,1557.000000,17521.415953,1086.000000,17551.748374,1557.000000,17521.503531,1086.000000
38,4.073000,262144.000000,82991.929571,32319.000000,82991.929571,32319.000000,82991.929571,32319.000000,82991.929571,32319.000000,82991.929571,32319.000000,82991.929571,32319.000000
38,4.639000,32768.000000,127088.823254,58618.000000,127088.823254,58618.000000,127088.823254,58618.000000,127088.823254,58618.000000,127088.823254,58618.000000,127088.823254,58618.000000
