Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
24,4.639000,32768.000000,410740.929771,186586.000000,410740.929771,186586.000000,410740.929771,186586.000000,410740.929771,186586.000000,410740.929771,186586.000000,410740.929771,186586.000000
24,30.000000,12.000000,3548763.177169,62653.000000,3548763.177169,62653.000000,3548763.177169,62653.000000,3548763.177169,62653.000000,3548763.177169,62653.000000,3548763.177169,62653.000000
24,5.649000,4096.000000,1003823.502006,264300.000000,1003823.502006,264300.000000,1003823.502006,264300.000000,1003823.502006,264300.000000,1003823.502006,264300.000000,1003823.502006,264300.000000
24,30.000000,6.000000,3814592.957891,65886.000000,3814592.957891,65886.000000,3814592.957891,65886.000000,3814592.957891,65886.000000,3814592.957891,65886.000000,3814592.957891,65886.000000
24,30.000000,9.000000,3784332.347187,65314.000000,3784332.347187,65314.000000,3784332.347187,65314.000000,3784332.347187,65314.000000,3784332.347187,65314.000000,3784332.347187,65314.000000
24,7.918000,512.000000,2123093.241544,287983.000000,2123093.241544,287983.000000,2123093.241544,287983.000000,2123093.241544,287983.000000,2123093.241544,287983.000000,2123093.241544,287983.000000
24,4.073000,262144.000000,446372.550050,262408.000000,446372.550050,262408.000000,446372.550050,262408.000000,446372.550050,262408.000000,446372.550050,262408.000000,446372.550050,262408.000000
24,16.772000,64.000000,3832036.191520,65156.000000,3832036.191520,65156.000000,3832036.191520,65156.000000,3832036.191520,65156.000000,3832036.191520,65156.000000,3832036.191520,65156.000000
24,30.000000,15.000000,3947749.501632,69567.000000,3947749.501632,69567.000000,3947749.501632,69567.000000,3947749.501632,69567.000000,3947749.501632,69567.000000,3947749.501632,69567.000000
24,30.000000,18.000000,4146928.447952,70725.000000,4146928.447952,70725.000000,4146928.447952,70725.000000,4146928.447952,70725.000000,4146928.447952,70725.000000,4146928.447952,70725.000000
