Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
22,4.073000,262144.000000,423002.743963,243257.000000,423002.743963,243257.000000,423002.743963,243257.000000,423002.743963,243257.000000,423002.743963,243257.000000,423002.743963,243257.000000
22,5.649000,4096.000000,1418966.772128,281598.000000,1418966.772128,281598.000000,1418966.772128,281598.000000,1418966.772128,281598.000000,1418966.772128,281598.000000,1418966.772128,281598.000000
22,4.639000,32768.000000,792052.759810,271649.000000,792052.759810,271649.000000,792052.759810,271649.000000,792052.759810,271649.000000,792052.759810,271649.000000,792052.759810,271649.000000
22,7.918000,512.000000,2640525.223082,288731.000000,2640525.223082,288731.000000,2640525.223082,288731.000000,2640525.223082,288731.000000,2640525.223082,288731.000000,2640525.223082,288731.000000
22,30.000000,18.000000,5160229.901201,87491.000000,5160229.901201,87491.000000,5160229.901201,87491.000000,5160229.901201,87491.000000,5160229.901201,87491.000000,5160229.901201,87491.000000
22,30.000000,15.000000,4766169.874063,80725.000000,4766169.874063,80725.000000,4766169.874063,80725.000000,4766169.874063,80725.000000,4766169.874063,80725.000000,4766169.874063,80725.000000
22,30.000000,9.000000,4768779.014542,82098.000000,4768779.014542,82098.000000,4768779.014542,82098.000000,4768779.014542,82098.000000,4768779.014542,82098.000000,4768779.014542,82098.000000
22,16.772000,64.000000,4889054.929857,82461.000000,4889054.929857,82461.000000,4889054.929857,82461.000000,4889054.929857,82461.000000,4889054.929857,82461.000000,4889054.929857,82461.000000
22,30.000000,12.000000,4792200.716953,83845.000000,4792200.716953,83845.000000,4792200.716953,83845.000000,4792200.716953,83845.000000,4792200.716953,83845.000000,4792200.716953,83845.000000
22,30.000000,6.000000,5007129.475933,85478.000000,5007129.475933,85478.000000,5007129.475933,85478.000000,5007129.475933,85478.000000,5007129.475933,85478.000000,5007129.475933,85478.000000
