arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
20,50.000000,25,4213333.341500,4213333.341500,4213333.341500,4213333.341500,4213333.341500,4213333.341500,4213333.341500,4213333.341500
20,1000.000000,400,121100267.536318,121100267.536318,121100267.536318,121100267.536318,121100267.536318,121100267.536318,121100267.536318,121100267.536318
20,250.000000,100,28752567.386891,28752567.386891,28752567.386891,28752567.386891,28752567.386891,28752567.386891,28752567.386891,28752567.386891
20,4.073000,262144,3989113.271460,4080512.181951,4080512.181951,4080512.181951,4080512.181951,4080512.181951,4080512.181951,4080512.181951
20,4.639000,32768,7916520.931188,7847001.887402,7847001.887402,7847001.887402,7847001.887402,7847001.887402,7847001.887402,7847001.887402
20,5.649000,4096,14047942.266049,13964223.214771,13964223.214771,13964223.214771,13964223.214771,13964223.214771,13964223.214771,13964223.214771
20,7.918000,512,28302697.634256,28344029.644083,28344029.644083,28344029.644083,28344029.644083,28344029.644083,28344029.644083,28344029.644083
20,16.772000,64,48361313.190027,48411209.467056,48411209.467056,48411203.495341,48411203.495341,48411209.467056,48411209.467056,48411209.467056
20,30.000000,12,48683442.240691,48689093.145201,48689093.145201,48689093.145201,48689093.145201,48689093.145201,48689093.145201,48689093.145201
20,30.000000,9,47981254.746819,47981254.746819,47981254.746819,47981254.746819,47981254.746819,47981254.746819,47981254.746819,47981254.746819
20,30.000000,6,48808317.679681,48808317.679681,48808317.679681,48808317.679681,48808317.679681,48808317.679681,48808317.679681,48808317.679681
