Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
20,30.000000,12.000000,5950570.985678,103110.000000,5950570.985678,103110.000000,5950570.985678,103110.000000,5950570.985678,103110.000000,5950570.985678,103110.000000,5950570.985678,103110.000000
20,5.649000,4096.000000,1869165.040492,294334.000000,1869165.040492,294334.000000,1869165.040492,294334.000000,1869165.040492,294334.000000,1869165.040492,294334.000000,1869165.040492,294334.000000
20,4.073000,262144.000000,725491.521375,251772.000000,725491.521375,251772.000000,725491.521375,251772.000000,725491.521375,251772.000000,725491.521375,251772.000000,725491.521375,251772.000000
20,30.000000,9.000000,6076989.864780,105535.000000,6076989.864780,105535.000000,6076989.864780,105535.000000,6076989.864780,105535.000000,6076989.864780,105535.000000,6076989.864780,105535.000000
20,4.639000,32768.000000,1037653.681868,279607.000000,1037653.681868,279607.000000,1037653.681868,279607.000000,1037653.681868,279607.000000,1037653.681868,279607.000000,1037653.681868,279607.000000
20,30.000000,18.000000,6149182.738871,108111.000000,6149182.738871,108111.000000,6149182.738871,108111.000000,6149182.738871,108111.000000,6149182.738871,108111.000000,6149182.738871,108111.000000
20,16.772000,64.000000,6015794.188513,104331.000000,6015794.188513,104331.000000,6015794.188513,104331.000000,6015794.188513,104331.000000,6015794.188513,104331.000000,6015794.188513,104331.000000
20,7.918000,512.000000,3262846.641186,279164.000000,3262846.641186,279164.000000,3262846.641186,279164.000000,3262846.641186,279164.000000,3262846.641186,279164.000000,3262846.641186,279164.000000
20,30.000000,15.000000,6112648.251657,106283.000000,6112648.251657,106283.000000,6112648.251657,106283.000000,6112648.251657,106283.000000,6112648.251657,106283.000000,6112648.251657,106283.000000
20,30.000000,6.000000,6045534.395934,104388.000000,6045534.395934,104388.000000,6045534.395934,104388.000000,6045534.395934,104388.000000,6045534.395934,104388.000000,6045534.395934,104388.000000
