Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
36,16.772000,64.000000,15398.996169,1537.000000,15398.996169,1537.000000,15398.996169,1537.000000,15398.996169,1537.000000,15398.996169,1537.000000,15398.996169,1537.000000
36,5.649000,4096.000000,77678.854851,26411.000000,77678.854851,26411.000000,77678.854851,26411.000000,77678.854851,26411.000000,77678.854851,26411.000000,77678.854851,26411.000000
36,30.000000,6.000000,14310.256846,2084.000000,14310.256846,2084.000000,14310.256846,2084.000000,14310.256846,2084.000000,14310.256846,2084.000000,14310.256846,2084.000000
36,30.000000,18.000000,19690.232985,1389.000000,19690.232985,1389.000000,19690.232985,1389.000000,19690.232985,1389.000000,19690.232985,1389.000000,19690.232985,1389.000000
36,4.073000,262144.000000,225451.596446,36515.000000,225451.596446,36515.000000,225451.596446,36515.000000,225451.596446,36515.000000,225451.596446,36515.000000,225451.596446,36515.000000
36,30.000000,12.000000,19060.601617,2919.000000,19060.601617,2919.000000,19060.601617,2919.000000,19060.601617,2919.000000,19060.601617,2919.000000,19060.601617,2919.000000
36,30.000000,15.000000,19163.834168,2739.000000,19163.834168,2739.000000,19163.834168,2739.000000,19163.834168,2739.000000,19163.834168,2739.000000,19163.834168,2739.000000
36,30.000000,9.000000,15921.473267,2697.000000,15921.473267,2697.000000,15921.473267,2697.000000,15921.473267,2697.000000,15921.473267,2697.000000,15921.473267,2697.000000
36,4.639000,32768.000000,287939.103775,108216.000000,287939.103775,108216.000000,287939.103775,108216.000000,287939.103775,108216.000000,287939.103775,108216.000000,287939.103775,108216.000000
36,7.918000,512.000000,33080.166641,15353.000000,33080.166641,15353.000000,33080.166641,15353.000000,33080.166641,15353.000000,33080.166641,15353.000000,33080.166641,15353.000000
