Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
32,5.649000,4096.000000,162130.982326,64721.000000,162130.982326,64721.000000,162130.982326,64721.000000,162130.982326,64721.000000,162130.982326,64721.000000,162130.982326,64721.000000
32,30.000000,15.000000,43716.792700,6219.000000,43716.792700,6219.000000,43716.792700,6219.000000,43716.792700,6219.000000,43716.792700,6219.000000,43716.792700,6219.000000
32,16.772000,64.000000,45667.068507,6779.000000,45667.068507,6779.000000,45667.068507,6779.000000,45667.068507,6779.000000,45667.068507,6779.000000,45667.068507,6779.000000
32,30.000000,12.000000,88066.337678,15262.000000,88066.337678,15262.000000,88066.337678,15262.000000,88066.337678,15262.000000,88066.337678,15262.000000,88066.337678,15262.000000
32,30.000000,18.000000,75481.155310,8112.000000,75481.155310,8112.000000,75481.155310,8112.000000,75481.155310,8112.000000,75481.155310,8112.000000,75481.155310,8112.000000
32,4.639000,32768.000000,469060.983872,144475.000000,469060.983872,144475.000000,469060.983872,144475.000000,469060.983872,144475.000000,469060.983872,144475.000000,469060.983872,144475.000000
32,7.918000,512.000000,52128.081789,15169.000000,52128.081789,15169.000000,52128.081789,15169.000000,52128.081789,15169.000000,52128.081789,15169.000000,52128.081789,15169.000000
32,30.000000,6.000000,34124.879179,5640.000000,34124.879179,5640.000000,34124.879179,5640.000000,34124.879179,5640.000000,34124.879179,5640.000000,34124.879179,5640.000000
32,4.073000,262144.000000,285434.911020,71550.000000,285434.911020,71550.000000,285434.911020,71550.000000,285434.911020,71550.000000,285434.911020,71550.000000,285434.911020,71550.000000
32,30.000000,9.000000,74056.448436,15896.000000,74056.448436,15896.000000,74056.448436,15896.000000,74056.448436,15896.000000,74056.448436,15896.000000,74056.448436,15896.000000
