Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
20,4.639000,32768.000000,1007714.990385,221179.000000,1007714.990385,221179.000000,1007714.990385,221179.000000,1007714.990385,221179.000000,1007714.990385,221179.000000,1007714.990385,221179.000000
20,5.649000,4096.000000,1650563.027248,268489.000000,1650563.027248,268489.000000,1650563.027248,268489.000000,1650563.027248,268489.000000,1650563.027248,268489.000000,1650563.027248,268489.000000
20,4.073000,262144.000000,712645.078472,264042.000000,712645.078472,264042.000000,712645.078472,264042.000000,712645.078472,264042.000000,712645.078472,264042.000000,712645.078472,264042.000000
20,7.918000,512.000000,3609232.044539,294908.000000,3609232.044539,294908.000000,3609232.044539,294908.000000,3609232.044539,294908.000000,3609232.044539,294908.000000,3609232.044539,294908.000000
20,16.772000,64.000000,6037756.177603,105150.000000,6037756.177603,105150.000000,6037756.177603,105150.000000,6037756.177603,105150.000000,6037756.177603,105150.000000,6037756.177603,105150.000000
20,30.000000,15.000000,5780293.995415,100450.000000,5780293.995415,100450.000000,5780293.995415,100450.000000,5780293.995415,100450.000000,5780293.995415,100450.000000,5780293.995415,100450.000000
20,30.000000,12.000000,6205528.323837,106563.000000,6205528.323837,106563.000000,6205528.323837,106563.000000,6205528.323837,106563.000000,6205528.323837,106563.000000,6205528.323837,106563.000000
20,30.000000,18.000000,6242982.621796,106268.000000,6242982.621796,106268.000000,6242982.621796,106268.000000,6242982.621796,106268.000000,6242982.621796,106268.000000,6242982.621796,106268.000000
20,30.000000,9.000000,5881569.210945,101631.000000,5881569.210945,101631.000000,5881569.210945,101631.000000,5881569.210945,101631.000000,5881569.210945,101631.000000,5881569.210945,101631.000000
20,30.000000,6.000000,5984514.972350,102816.000000,5984514.972350,102816.000000,5984514.972350,102816.000000,5984514.972350,102816.000000,5984514.972350,102816.000000,5984514.972350,102816.000000
