Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
34,4.073000,262144.000000,102383.918459,17555.000000,102383.918459,17555.000000,102383.918459,17555.000000,102383.918459,17555.000000,102383.918459,17555.000000,102383.918459,17555.000000
34,30.000000,6.000000,22709.185014,4804.000000,22709.185014,4804.000000,22709.185014,4804.000000,22709.185014,4804.000000,22709.185014,4804.000000,22709.185014,4804.000000
34,4.639000,32768.000000,260197.576634,63776.000000,260197.576634,63776.000000,260197.576634,63776.000000,260197.576634,63776.000000,260197.576634,63776.000000,260197.576634,63776.000000
34,16.772000,64.000000,21523.418084,3463.000000,21523.418084,3463.000000,21523.418084,3463.000000,21523.418084,3463.000000,21523.418084,3463.000000,21523.418084,3463.000000
34,30.000000,18.000000,23672.849385,1159.000000,23672.849385,1159.000000,23672.849385,1159.000000,23672.849385,1159.000000,23672.849385,1159.000000,23672.849385,1159.000000
34,5.649000,4096.000000,87189.190465,14596.000000,87189.190465,14596.000000,87189.190465,14596.000000,87189.190465,14596.000000,87189.190465,14596.000000,87189.190465,14596.000000
34,7.918000,512.000000,61447.715743,31321.000000,61447.715743,31321.000000,61447.715743,31321.000000,61447.715743,31321.000000,61447.715743,31321.000000,61447.715743,31321.000000
34,30.000000,15.000000,25965.829681,4127.000000,25965.829681,4127.000000,25965.829681,4127.000000,25965.829681,4127.000000,25965.829681,4127.000000,25965.829681,4127.000000
34,30.000000,12.000000,23405.357100,2611.000000,23405.357100,2611.000000,23405.357100,2611.000000,23405.357100,2611.000000,23405.357100,2611.000000,23405.357100,2611.000000
34,30.000000,9.000000,24619.355780,4001.000000,24619.355780,4001.000000,24619.355780,4001.000000,24619.355780,4001.000000,24619.355780,4001.000000,24619.355780,4001.000000
