Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
22,4.073000,262144.000000,341142.628938,216497.000000,341142.628938,216497.000000,341142.628938,216497.000000,341142.628938,216497.000000,341142.628938,216497.000000,341142.628938,216497.000000
22,4.639000,32768.000000,805196.456868,288873.000000,805196.456868,288873.000000,805196.456868,288873.000000,805196.456868,288873.000000,805196.456868,288873.000000,805196.456868,288873.000000
22,7.918000,512.000000,2889293.033990,280441.000000,2889293.033990,280441.000000,2889293.033990,280441.000000,2889293.033990,280441.000000,2889293.033990,280441.000000,2889293.033990,280441.000000
22,5.649000,4096.000000,1499144.692161,297008.000000,1499144.692161,297008.000000,1499144.692161,297008.000000,1499144.692161,297008.000000,1499144.692161,297008.000000,1499144.692161,297008.000000
22,30.000000,18.000000,4752214.417336,82478.000000,4752214.417336,82478.000000,4752214.417336,82478.000000,4752214.417336,82478.000000,4752214.417336,82478.000000,4752214.417336,82478.000000
22,30.000000,9.000000,5080761.356098,87782.000000,5080761.356098,87782.000000,5080761.356098,87782.000000,5080761.356098,87782.000000,5080761.356098,87782.000000,5080761.356098,87782.000000
22,30.000000,12.000000,4991778.694740,85885.000000,4991778.694740,85885.000000,4991778.694740,85885.000000,4991778.694740,85885.000000,4991778.694740,85885.000000,4991778.694740,85885.000000
22,30.000000,15.000000,5076184.558430,86319.000000,5076184.558430,86319.000000,5076184.558430,86319.000000,5076184.558430,86319.000000,5076184.558430,86319.000000,5076184.558430,86319.000000
22,16.772000,64.000000,5013327.697534,84792.000000,5013327.697534,84792.000000,5013327.697534,84792.000000,5013327.697534,84792.000000,5013327.697534,84792.000000,5013327.697534,84792.000000
22,30.000000,6.000000,5118742.454720,88519.000000,5118742.454720,88519.000000,5118742.454720,88519.000000,5118742.454720,88519.000000,5118742.454720,88519.000000,5118742.454720,88519.000000
