Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
36,30.000000,15.000000,17938.673697,2648.000000,17938.673697,2648.000000,17938.673697,2648.000000,17938.673697,2648.000000,17938.673697,2648.000000,17938.673697,2648.000000
36,7.918000,512.000000,39295.953100,15364.000000,39295.953100,15364.000000,39295.953100,15364.000000,39295.953100,15364.000000,39295.953100,15364.000000,39295.953100,15364.000000
36,30.000000,12.000000,17114.530493,2512.000000,17114.530493,2512.000000,17114.530493,2512.000000,17114.530493,2512.000000,17114.530493,2512.000000,17114.530493,2512.000000
36,4.639000,32768.000000,132696.352915,18468.000000,132696.352915,18468.000000,132696.352915,18468.000000,132696.352915,18468.000000,132696.352915,18468.000000,132696.352915,18468.000000
36,30.000000,6.000000,13886.897098,1719.000000,13886.897098,1719.000000,13886.897098,1719.000000,13886.897098,1719.000000,13886.897098,1719.000000,13886.897098,1719.000000
36,30.000000,9.000000,15843.278291,1831.000000,15843.278291,1831.000000,15843.278291,1831.000000,15843.278291,1831.000000,15843.278291,1831.000000,15843.278291,1831.000000
36,30.000000,18.000000,23291.855057,3760.000000,23291.855057,3760.000000,23291.855057,3760.000000,23291.855057,3760.000000,23291.855057,3760.000000,23291.855057,3760.000000
36,5.649000,4096.000000,82616.507043,11359.000000,82616.507043,11359.000000,82616.507043,11359.000000,82616.507043,11359.000000,82616.507043,11359.000000,82616.507043,11359.000000
36,16.772000,64.000000,16745.649584,2957.000000,16745.649584,2957.000000,16745.649584,2957.000000,16745.649584,2957.000000,16745.649584,2957.000000,16745.649584,2957.000000
36,4.073000,262144.000000,370924.919135,158053.000000,370924.919135,158053.000000,370924.919135,158053.000000,370924.919135,158053.000000,370924.919135,158053.000000,370924.919135,158053.000000
