arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
38,30.000000,6,24544.877877,24544.877877,24544.877877,24544.877877,24544.877877,24544.877877
38,16.772000,64,28100.958880,28038.465668,28038.459123,28038.459123,28038.459123,28038.459123
38,7.918000,512,47981.335798,47948.951459,47948.951459,47948.951459,47948.951459,47948.951459
38,5.649000,4096,126186.152921,126186.152921,126186.152921,126186.152921,126186.152921,126186.152921
38,30.000000,12,26501.447357,26386.080175,26367.041889,26367.041889,26367.041889,26367.041889
38,30.000000,9,25722.942930,25720.161430,25720.161430,25720.161430,25720.161430,25720.161430
38,4.073000,262144,313506.649027,313507.721214,313506.645679,313506.645679,313506.645679,313506.645679
38,4.639000,32768,422204.554676,422153.310749,422153.310749,422153.310749,422153.310749,422153.310749
