Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
24,4.639000,32768.000000,396055.226096,248911.000000,396055.226096,248911.000000,396055.226096,248911.000000,396055.226096,248911.000000,396055.226096,248911.000000,396055.226096,248911.000000
24,4.073000,262144.000000,504840.303164,276474.000000,504840.303164,276474.000000,504840.303164,276474.000000,504840.303164,276474.000000,504840.303164,276474.000000,504840.303164,276474.000000
24,5.649000,4096.000000,873103.491278,258331.000000,873103.491278,258331.000000,873103.491278,258331.000000,873103.491278,258331.000000,873103.491278,258331.000000,873103.491278,258331.000000
24,30.000000,15.000000,3918989.869125,66462.000000,3918989.869125,66462.000000,3918989.869125,66462.000000,3918989.869125,66462.000000,3918989.869125,66462.000000,3918989.869125,66462.000000
24,7.918000,512.000000,2443350.795130,302411.000000,2443350.795130,302411.000000,2443350.795130,302411.000000,2443350.795130,302411.000000,2443350.795130,302411.000000,2443350.795130,302411.000000
24,16.772000,64.000000,4022825.347541,68282.000000,4022825.347541,68282.000000,4022825.347541,68282.000000,4022825.347541,68282.000000,4022825.347541,68282.000000,4022825.347541,68282.000000
24,30.000000,18.000000,4084988.727899,73299.000000,4084988.727899,73299.000000,4084988.727899,73299.000000,4084988.727899,73299.000000,4084988.727899,73299.000000,4084988.727899,73299.000000
24,30.000000,9.000000,3938014.909564,67205.000000,3938014.909564,67205.000000,3938014.909564,67205.000000,3938014.909564,67205.000000,3938014.909564,67205.000000,3938014.909564,67205.000000
24,30.000000,12.000000,3671283.730425,63195.000000,3671283.730425,63195.000000,3671283.730425,63195.000000,3671283.730425,63195.000000,3671283.730425,63195.000000,3671283.730425,63195.000000
24,30.000000,6.000000,3569047.230335,63127.000000,3569047.230335,63127.000000,3569047.230335,63127.000000,3569047.230335,63127.000000,3569047.230335,63127.000000,3569047.230335,63127.000000
