Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
36,30.000000,12.000000,16457.868513,1948.000000,16444.148169,1948.000000,16444.148169,1948.000000,16444.148169,1948.000000,16444.148169,1948.000000,16444.148169,1948.000000
36,30.000000,18.000000,17738.900642,1781.000000,17462.151328,1457.000000,17439.285708,1457.000000,17464.134362,1457.000000,17458.932957,1457.000000,17439.285708,1457.000000
36,30.000000,9.000000,15143.105659,839.000000,15143.105659,839.000000,15143.105659,839.000000,15143.105659,839.000000,15143.105659,839.000000,15143.105659,839.000000
36,30.000000,15.000000,17738.614997,1895.000000,17467.996651,1186.000000,17467.996651,1186.000000,17467.996651,1186.000000,17467.996651,1186.000000,17467.996651,1186.000000
36,5.649000,4096.000000,55642.781769,21795.000000,55631.181985,21795.000000,55631.181985,21795.000000,55631.181985,21795.000000,55631.181985,21795.000000,55631.181985,21795.000000
36,16.772000,64.000000,15749.143659,1435.000000,15749.483674,1435.000000,15749.483674,1435.000000,15749.483674,1435.000000,15749.483674,1435.000000,15749.483674,1435.000000
36,7.918000,512.000000,36415.843159,13677.000000,36415.843159,13677.000000,36415.843159,13677.000000,36415.843159,13677.000000,36415.843159,13677.000000,36415.843159,13677.000000
36,4.073000,262144.000000,110242.989623,42233.000000,110242.989623,42233.000000,110242.989623,42233.000000,110242.989623,42233.000000,110242.989623,42233.000000,110242.989623,42233.000000
36,30.000000,6.000000,15314.023573,673.000000,15314.023573,673.000000,15314.023573,673.000000,15314.023573,673.000000,15314.023573,673.000000,15314.023573,673.000000
36,4.639000,32768.000000,149995.807751,91042.000000,149995.761077,91042.000000,149995.761077,91042.000000,149995.807751,91042.000000,149995.807751,91042.000000,149995.761077,91042.000000
