Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
34,30.000000,18.000000,29833.972732,3822.000000,29833.972732,3822.000000,29833.972732,3822.000000,29833.972732,3822.000000,29833.972732,3822.000000,29833.972732,3822.000000
34,5.649000,4096.000000,128521.975631,48489.000000,128521.975631,48489.000000,128521.975631,48489.000000,128521.975631,48489.000000,128521.975631,48489.000000,128521.975631,48489.000000
34,30.000000,12.000000,24405.766450,7141.000000,24405.766450,7141.000000,24405.766450,7141.000000,24405.766450,7141.000000,24405.766450,7141.000000,24405.766450,7141.000000
34,30.000000,15.000000,27727.843479,6339.000000,27727.843479,6339.000000,27727.843479,6339.000000,27727.843479,6339.000000,27727.843479,6339.000000,27727.843479,6339.000000
34,7.918000,512.000000,44829.844892,26135.000000,44829.844892,26135.000000,44829.844892,26135.000000,44829.844892,26135.000000,44829.844892,26135.000000,44829.844892,26135.000000
34,30.000000,6.000000,23857.724682,3128.000000,23857.724682,3128.000000,23857.724682,3128.000000,23857.724682,3128.000000,23857.724682,3128.000000,23857.724682,3128.000000
34,16.772000,64.000000,28124.404118,3340.000000,28124.404118,3340.000000,28124.404118,3340.000000,28124.404118,3340.000000,28124.404118,3340.000000,28124.404118,3340.000000
34,30.000000,9.000000,30959.606813,6856.000000,30959.606813,6856.000000,30959.606813,6856.000000,30959.606813,6856.000000,30959.606813,6856.000000,30959.606813,6856.000000
34,4.073000,262144.000000,339444.599446,48758.000000,339444.599446,48758.000000,339444.599446,48758.000000,339444.599446,48758.000000,339444.599446,48758.000000,339444.599446,48758.000000
34,4.639000,32768.000000,459345.163385,156257.000000,459345.163385,156257.000000,459345.163385,156257.000000,459345.163385,156257.000000,459345.163385,156257.000000,459345.163385,156257.000000
