arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
28,50.000000,25,3262356.043427,3300713.786357,3392900.102284,3446707.570566,3433996.582989,3447771.318979,3447771.318979,3433827.084510
28,250.000000,100,28092133.593209,28092133.593209,28092133.593209,28092133.593209,28092133.593209,28092133.593209,28092133.593209,28092133.593209
28,1000.000000,400,119326289.756690,119326289.756690,119326289.756690,119326289.756690,119326289.756690,119326289.756690,119326289.756690,119326289.756690
28,4.639000,32768,1457436.725211,1465073.058704,1465073.058704,1465073.058704,1465073.058704,1465073.058704,1465073.058704,1465073.058704
28,7.918000,512,9063449.072567,9684040.715296,9613009.649473,9788624.751427,9623527.666757,9788624.751427,9788624.751427,9788624.751427
28,5.649000,4096,5020100.695736,5054875.129427,5054875.129427,5054875.129427,5054875.129427,5054875.129427,5054875.129427,5054875.129427
28,16.772000,64,11751158.487562,11752342.983889,11752342.983889,11752342.983889,11752342.983889,11752342.983889,11752342.983889,11752342.983889
28,30.000000,12,10770646.588299,10770646.588299,10770646.588299,10770646.588299,10770646.588299,10770646.588299,10770646.588299,10770646.588299
28,4.073000,262144,1122808.798510,1122808.798510,1122808.798510,1122808.798510,1122808.798510,1122808.798510,1122808.798510,1122808.798510
28,30.000000,9,11455865.742682,11455865.742682,11455865.742682,11455865.742682,11455865.742682,11455865.742682,11455865.742682,11455865.742682
28,30.000000,6,10676081.740270,10676081.740270,10676081.740270,10676081.740270,10676081.740270,10676081.740270,10676081.740270,10676081.740270
