Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
22,4.639000,32768.000000,650147.881761,249387.000000,650147.881761,249387.000000,650147.881761,249387.000000,650147.881761,249387.000000,650147.881761,249387.000000,650147.881761,249387.000000
22,5.649000,4096.000000,1450533.305615,266737.000000,1450533.305615,266737.000000,1450533.305615,266737.000000,1450533.305615,266737.000000,1450533.305615,266737.000000,1450533.305615,266737.000000
22,7.918000,512.000000,2910066.385953,286114.000000,2910066.385953,286114.000000,2910066.385953,286114.000000,2910066.385953,286114.000000,2910066.385953,286114.000000,2910066.385953,286114.000000
22,4.073000,262144.000000,637435.693629,369340.000000,637435.693629,369340.000000,637435.693629,369340.000000,637435.693629,369340.000000,637435.693629,369340.000000,637435.693629,369340.000000
22,30.000000,12.000000,4957626.176571,84582.000000,4957626.176571,84582.000000,4957626.176571,84582.000000,4957626.176571,84582.000000,4957626.176571,84582.000000,4957626.176571,84582.000000
22,16.772000,64.000000,5005520.895670,86483.000000,5005520.895670,86483.000000,5005520.895670,86483.000000,5005520.895670,86483.000000,5005520.895670,86483.000000,5005520.895670,86483.000000
22,30.000000,18.000000,5237663.797286,88855.000000,5237663.797286,88855.000000,5237663.797286,88855.000000,5237663.797286,88855.000000,5237663.797286,88855.000000,5237663.797286,88855.000000
22,30.000000,9.000000,4807052.242103,84587.000000,4807052.242103,84587.000000,4807052.242103,84587.000000,4807052.242103,84587.000000,4807052.242103,84587.000000,4807052.242103,84587.000000
22,30.000000,15.000000,4943561.266306,85494.000000,4943561.266306,85494.000000,4943561.266306,85494.000000,4943561.266306,85494.000000,4943561.266306,85494.000000,4943561.266306,85494.000000
22,30.000000,6.000000,4637499.525706,80162.000000,4637499.525706,80162.000000,4637499.525706,80162.000000,4637499.525706,80162.000000,4637499.525706,80162.000000,4637499.525706,80162.000000
