arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
36,50.000000,25,2309649.866050,2326603.303959,2326603.303959,2324781.996168,2324781.996168,2326603.303959,2326603.303959,2326603.303959
36,250.000000,100,27055508.331765,27055508.331765,27055508.331765,27055508.331765,27055508.331765,27055508.331765,27055508.331765,27055508.331765
36,1000.000000,400,120528711.068989,120528711.068989,120528711.068989,120528711.068989,120528711.068989,120528711.068989,120528711.068989,120528711.068989
36,30.000000,6,32980.297725,32980.297725,32980.297725,32980.297725,32980.297725,32980.297725,32980.297725,32980.297725
36,30.000000,9,32440.759748,32440.759748,32440.759748,32440.759748,32440.759748,32440.759748,32440.759748,32440.759748
36,7.918000,512,92141.773686,98333.402245,98304.482695,98304.482695,98304.482695,98304.482695,98304.482695,98304.482695
36,16.772000,64,34266.123898,34143.220220,34143.220220,34143.220220,34143.220220,34143.220220,34143.220220,34143.220220
36,30.000000,12,36417.269022,35777.148028,35722.297001,35722.297001,35722.297001,35722.297001,35722.297001,35722.297001
36,5.649000,4096,159900.223768,158102.518256,158102.518256,158102.518256,158102.518256,158102.518256,158102.518256,158102.518256
36,4.639000,32768,233290.826952,233262.130716,233262.130716,233262.130716,233262.130716,233262.130716,233262.130716,233262.130716
36,4.073000,262144,332923.764358,332923.764358,332923.764358,332923.764358,332923.764358,332923.764358,332923.764358,332923.764358
