Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
30,30.000000,18.000000,944775.743746,23788.000000,944775.743746,23788.000000,944775.743746,23788.000000,944775.743746,23788.000000,944775.743746,23788.000000,944775.743746,23788.000000
30,30.000000,9.000000,267149.168320,28693.000000,267149.168320,28693.000000,267149.168320,28693.000000,267149.168320,28693.000000,267149.168320,28693.000000,267149.168320,28693.000000
30,30.000000,6.000000,365501.272143,9770.000000,365501.272143,9770.000000,365501.272143,9770.000000,365501.272143,9770.000000,365501.272143,9770.000000,365501.272143,9770.000000
30,4.639000,32768.000000,306375.064754,199369.000000,306375.064754,199369.000000,306375.064754,199369.000000,306375.064754,199369.000000,306375.064754,199369.000000,306375.064754,199369.000000
30,16.772000,64.000000,533410.788543,22961.000000,533410.788543,22961.000000,533410.788543,22961.000000,533410.788543,22961.000000,533410.788543,22961.000000,533410.788543,22961.000000
30,7.918000,512.000000,435493.938130,166762.000000,435493.938130,166762.000000,435493.938130,166762.000000,435493.938130,166762.000000,435493.938130,166762.000000,435493.938130,166762.000000
30,30.000000,12.000000,540437.422527,12502.000000,540437.422527,12502.000000,540437.422527,12502.000000,540437.422527,12502.000000,540437.422527,12502.000000,540437.422527,12502.000000
30,5.649000,4096.000000,354319.592916,162374.000000,354319.592916,162374.000000,354319.592916,162374.000000,354319.592916,162374.000000,354319.592916,162374.000000,354319.592916,162374.000000
30,30.000000,15.000000,761815.877910,26772.000000,761815.877910,26772.000000,761815.877910,26772.000000,761815.877910,26772.000000,761815.877910,26772.000000,761815.877910,26772.000000
30,4.073000,262144.000000,537508.633551,324955.000000,537508.633551,324955.000000,537508.633551,324955.000000,537508.633551,324955.000000,537508.633551,324955.000000,537508.633551,324955.000000
