Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
20,4.073000,262144.000000,528867.192139,183424.000000,528867.192139,183424.000000,528867.192139,183424.000000,528867.192139,183424.000000,528867.192139,183424.000000,528867.192139,183424.000000
20,4.639000,32768.000000,1003674.328615,243542.000000,1003674.328615,243542.000000,1003674.328615,243542.000000,1003674.328615,243542.000000,1003674.328615,243542.000000,1003674.328615,243542.000000
20,16.772000,64.000000,5943707.616468,102955.000000,5943707.616468,102955.000000,5943707.616468,102955.000000,5943707.616468,102955.000000,5943707.616468,102955.000000,5943707.616468,102955.000000
20,7.918000,512.000000,3564048.614807,301379.000000,3564048.614807,301379.000000,3564048.614807,301379.000000,3564048.614807,301379.000000,3564048.614807,301379.000000,3564048.614807,301379.000000
20,30.000000,9.000000,6020752.179423,104159.000000,6020752.179423,104159.000000,6020752.179423,104159.000000,6020752.179423,104159.000000,6020752.179423,104159.000000,6020752.179423,104159.000000
20,5.649000,4096.000000,1812078.036565,279991.000000,1812078.036565,279991.000000,1812078.036565,279991.000000,1812078.036565,279991.000000,1812078.036565,279991.000000,1812078.036565,279991.000000
20,30.000000,15.000000,6457652.945575,110443.000000,6457652.945575,110443.000000,6457652.945575,110443.000000,6457652.945575,110443.000000,6457652.945575,110443.000000,6457652.945575,110443.000000
20,30.000000,18.000000,6323445.991939,109749.000000,6323445.991939,109749.000000,6323445.991939,109749.000000,6323445.991939,109749.000000,6323445.991939,109749.000000,6323445.991939,109749.000000
20,30.000000,12.000000,6153592.060881,107393.000000,6153592.060881,107393.000000,6153592.060881,107393.000000,6153592.060881,107393.000000,6153592.060881,107393.000000,6153592.060881,107393.000000
20,30.000000,6.000000,6059275.032661,104915.000000,6059275.032661,104915.000000,6059275.032661,104915.000000,6059275.032661,104915.000000,6059275.032661,104915.000000,6059275.032661,104915.000000
