arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
40,50.000000,25,1667303.230108,1667303.230108,1667303.230108,1667303.230108,1667303.230108,1667303.230108,1667303.230108,1667303.230108
40,250.000000,100,27337807.341686,27337807.341686,27337807.341686,27337807.341686,27337807.341686,27337807.341686,27337807.341686,27337807.341686
40,1000.000000,400,119524242.093047,119524242.093047,119524242.093047,119524242.093047,119524242.093047,119524242.093047,119524242.093047,119524242.093047
40,16.772000,64,23013.103615,22907.127668,22910.211762,22910.211762,22909.964993,22906.370773,22906.370773,22906.370773
40,7.918000,512,46231.527738,46148.569555,46148.569555,46148.569555,46148.569555,46148.569555,46148.569555,46148.569555
40,5.649000,4096,134599.807310,134599.555883,134599.555883,134599.555883,134599.555883,134599.555883,134599.555883,134599.555883
40,30.000000,12,22921.722448,22705.354831,22685.051135,22685.051135,22775.666093,22685.051135,22685.051135,22685.051135
40,30.000000,6,20282.890302,20282.890302,20282.890302,20282.890302,20282.890302,20282.890302,20282.890302,20282.890302
40,30.000000,9,20404.837270,20363.858844,20363.858844,20363.858844,20363.858844,20363.858844,20363.858844,20363.858844
40,4.073000,262144,311490.633055,186899.158944,186899.158944,186899.158944,186899.158944,186899.158944,186899.158944,186899.158944
40,4.639000,32768,306392.971558,266726.642968,266726.642968,266726.642968,266726.642968,266726.642968,266726.642968,266726.642968
