Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
36,5.649000,4096.000000,83713.439877,14211.000000,83713.439877,14211.000000,83713.439877,14211.000000,83713.439877,14211.000000,83713.439877,14211.000000,83713.439877,14211.000000
36,30.000000,15.000000,18762.597421,2250.000000,18762.597421,2250.000000,18762.597421,2250.000000,18762.597421,2250.000000,18762.597421,2250.000000,18762.597421,2250.000000
36,30.000000,12.000000,16159.922834,3534.000000,16159.922834,3534.000000,16159.922834,3534.000000,16159.922834,3534.000000,16159.922834,3534.000000,16159.922834,3534.000000
36,30.000000,6.000000,19863.307303,2699.000000,19863.307303,2699.000000,19863.307303,2699.000000,19863.307303,2699.000000,19863.307303,2699.000000,19863.307303,2699.000000
36,30.000000,18.000000,27082.077191,6673.000000,27082.077191,6673.000000,27082.077191,6673.000000,27082.077191,6673.000000,27082.077191,6673.000000,27082.077191,6673.000000
36,7.918000,512.000000,63856.544269,31259.000000,63856.544269,31259.000000,63856.544269,31259.000000,63856.544269,31259.000000,63856.544269,31259.000000,63856.544269,31259.000000
36,4.639000,32768.000000,240294.160347,84361.000000,240294.160347,84361.000000,240294.160347,84361.000000,240294.160347,84361.000000,240294.160347,84361.000000,240294.160347,84361.000000
36,30.000000,9.000000,22792.416283,7210.000000,22792.416283,7210.000000,22792.416283,7210.000000,22792.416283,7210.000000,22792.416283,7210.000000,22792.416283,7210.000000
36,16.772000,64.000000,16122.502101,2380.000000,16122.502101,2380.000000,16122.502101,2380.000000,16122.502101,2380.000000,16122.502101,2380.000000,16122.502101,2380.000000
36,4.073000,262144.000000,423474.981714,203392.000000,423474.981714,203392.000000,423474.981714,203392.000000,423474.981714,203392.000000,423474.981714,203392.000000,423474.981714,203392.000000
