Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
28,7.918000,512.000000,1234105.715880,286161.000000,1234105.715880,286161.000000,1234105.715880,286161.000000,1234105.715880,286161.000000,1234105.715880,286161.000000,1234105.715880,286161.000000
28,30.000000,15.000000,1295741.855819,22769.000000,1295741.855819,22769.000000,1295741.855819,22769.000000,1295741.855819,22769.000000,1295741.855819,22769.000000,1295741.855819,22769.000000
28,30.000000,18.000000,1488519.811993,27781.000000,1488519.811993,27781.000000,1488519.811993,27781.000000,1488519.811993,27781.000000,1488519.811993,27781.000000,1488519.811993,27781.000000
28,30.000000,12.000000,1504650.472729,26275.000000,1504650.472729,26275.000000,1504650.472729,26275.000000,1504650.472729,26275.000000,1504650.472729,26275.000000,1504650.472729,26275.000000
28,5.649000,4096.000000,428295.092247,235433.000000,428295.092247,235433.000000,428295.092247,235433.000000,428295.092247,235433.000000,428295.092247,235433.000000,428295.092247,235433.000000
28,4.639000,32768.000000,236928.175501,77132.000000,236928.175501,77132.000000,236928.175501,77132.000000,236928.175501,77132.000000,236928.175501,77132.000000,236928.175501,77132.000000
28,30.000000,9.000000,1425121.921613,26116.000000,1425121.921613,26116.000000,1425121.921613,26116.000000,1425121.921613,26116.000000,1425121.921613,26116.000000,1425121.921613,26116.000000
28,4.073000,262144.000000,297444.036714,122134.000000,297444.036714,122134.000000,297444.036714,122134.000000,297444.036714,122134.000000,297444.036714,122134.000000,297444.036714,122134.000000
28,16.772000,64.000000,1228309.869300,24767.000000,1228309.869300,24767.000000,1228309.869300,24767.000000,1228309.869300,24767.000000,1228309.869300,24767.000000,1228309.869300,24767.000000
28,30.000000,6.000000,1440059.707373,26328.000000,1440059.707373,26328.000000,1440059.707373,26328.000000,1440059.707373,26328.000000,1440059.707373,26328.000000,1440059.707373,26328.000000
