Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
32,30.000000,18.000000,36217.876484,8201.000000,36217.876484,8201.000000,36217.876484,8201.000000,36217.876484,8201.000000,36217.876484,8201.000000,36217.876484,8201.000000
32,30.000000,12.000000,85011.067397,26777.000000,85011.067397,26777.000000,85011.067397,26777.000000,85011.067397,26777.000000,85011.067397,26777.000000,85011.067397,26777.000000
32,16.772000,64.000000,43971.994349,9565.000000,43971.994349,9565.000000,43971.994349,9565.000000,43971.994349,9565.000000,43971.994349,9565.000000,43971.994349,9565.000000
32,30.000000,6.000000,53047.353223,19960.000000,53047.353223,19960.000000,53047.353223,19960.000000,53047.353223,19960.000000,53047.353223,19960.000000,53047.353223,19960.000000
32,30.000000,15.000000,51289.158923,9711.000000,51289.158923,9711.000000,51289.158923,9711.000000,51289.158923,9711.000000,51289.158923,9711.000000,51289.158923,9711.000000
32,30.000000,9.000000,74315.122546,20895.000000,74315.122546,20895.000000,74315.122546,20895.000000,74315.122546,20895.000000,74315.122546,20895.000000,74315.122546,20895.000000
32,7.918000,512.000000,141215.751675,81924.000000,141215.751675,81924.000000,141215.751675,81924.000000,141215.751675,81924.000000,141215.751675,81924.000000,141215.751675,81924.000000
32,4.639000,32768.000000,292944.955690,40522.000000,292944.955690,40522.000000,292944.955690,40522.000000,292944.955690,40522.000000,292944.955690,40522.000000,292944.955690,40522.000000
32,5.649000,4096.000000,107488.520894,38876.000000,107488.520894,38876.000000,107488.520894,38876.000000,107488.520894,38876.000000,107488.520894,38876.000000,107488.520894,38876.000000
32,4.073000,262144.000000,543556.189089,426430.000000,543556.189089,426430.000000,543556.189089,426430.000000,543556.189089,426430.000000,543556.189089,426430.000000,543556.189089,426430.000000
