Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
38,30.000000,15.000000,12826.823964,1241.000000,12826.823964,1241.000000,12826.823964,1241.000000,12826.823964,1241.000000,12826.823964,1241.000000,12826.823964,1241.000000
38,4.073000,262144.000000,288604.057622,47655.000000,288604.057622,47655.000000,288604.057622,47655.000000,288604.057622,47655.000000,288604.057622,47655.000000,288604.057622,47655.000000
38,4.639000,32768.000000,331232.342722,86930.000000,331232.342722,86930.000000,331232.342722,86930.000000,331232.342722,86930.000000,331232.342722,86930.000000,331232.342722,86930.000000
38,30.000000,9.000000,12765.227143,1266.000000,12765.227143,1266.000000,12765.227143,1266.000000,12765.227143,1266.000000,12765.227143,1266.000000,12765.227143,1266.000000
38,30.000000,18.000000,13819.487002,1604.000000,13819.487002,1604.000000,13819.487002,1604.000000,13819.487002,1604.000000,13819.487002,1604.000000,13819.487002,1604.000000
38,30.000000,6.000000,12516.552680,1729.000000,12516.552680,1729.000000,12516.552680,1729.000000,12516.552680,1729.000000,12516.552680,1729.000000,12516.552680,1729.000000
38,30.000000,12.000000,13093.355949,2029.000000,13093.355949,2029.000000,13093.355949,2029.000000,13093.355949,2029.000000,13093.355949,2029.000000,13093.355949,2029.000000
38,5.649000,4096.000000,60095.381112,11549.000000,60095.381112,11549.000000,60095.381112,11549.000000,60095.381112,11549.000000,60095.381112,11549.000000,60095.381112,11549.000000
38,16.772000,64.000000,12310.711312,1150.000000,12310.711312,1150.000000,12310.711312,1150.000000,12310.711312,1150.000000,12310.711312,1150.000000,12310.711312,1150.000000
38,7.918000,512.000000,24752.090437,8683.000000,24752.090437,8683.000000,24752.090437,8683.000000,24752.090437,8683.000000,24752.090437,8683.000000,24752.090437,8683.000000
