arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
40,4.073000,262144,482748.014471
40,4.639000,32768,134610.602907
40,5.649000,4096,85151.452066
40,7.918000,512,41472.280743
40,16.772000,64,26021.875509
40,30.000000,6,30241.898287
40,30.000000,9,27152.863919
40,30.000000,12,28231.868075
