arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
34,4.073000,262144,1349556.978682
34,4.639000,32768,139502.280243
34,5.649000,4096,119857.831909
34,7.918000,512,103950.503034
34,16.772000,64,82224.004129
34,30.000000,6,98551.147091
34,30.000000,9,91272.500552
34,30.000000,12,87042.706736
