arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
22,4.073000,262144,3853782.192041
22,4.639000,32768,5553107.975443
22,5.649000,4096,10076915.834648
22,7.918000,512,20371624.719345
22,16.772000,64,47963283.013272
22,30.000000,6,54453862.047333
22,30.000000,9,52244930.018123
22,30.000000,12,49957474.317041
