arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
38,4.073000,262144,130639.873213
38,4.639000,32768,300903.011115
38,5.649000,4096,155114.832273
38,7.918000,512,53418.885827
38,16.772000,64,32254.356341
38,30.000000,6,34351.001339
38,30.000000,9,33604.235477
38,30.000000,12,37519.182974
