arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
34,4.073000,262144,1633850.723122
34,4.639000,32768,175826.953790
34,5.649000,4096,165868.915195
34,7.918000,512,136463.907367
34,16.772000,64,82348.929022
34,30.000000,6,79689.967932
34,30.000000,9,84954.831187
34,30.000000,12,86383.982173
