arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
28,4.073000,262144,611848.437126
28,4.639000,32768,3566926.310093
28,5.649000,4096,5155082.828340
28,7.918000,512,10437211.811637
28,16.772000,64,19820248.794960
28,30.000000,6,20693061.100643
28,30.000000,9,22582120.708908
28,30.000000,12,19251082.238717
