arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
24,4.073000,262144,1843124.811636
24,4.639000,32768,6412991.976561
24,5.649000,4096,12320617.723224
24,7.918000,512,28004516.452412
24,16.772000,64,51994372.507521
24,30.000000,6,54955890.814437
24,30.000000,9,51952530.624055
24,30.000000,12,51885369.927877
