arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
20,4.073000,262144,5871340.485968
20,4.639000,32768,12257048.358480
20,5.649000,4096,21024491.375844
20,7.918000,512,42685679.190447
20,16.772000,64,79680207.727009
20,30.000000,6,86613073.401525
20,30.000000,9,82505427.622796
20,30.000000,12,81104745.459376
20,50.000000,25,6712724.939938
20,250.000000,100,48162639.930071
20,1000.000000,400,201361649.485717
