arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
36,4.073000,262144,20248.552269
36,4.639000,32768,121907.512041
36,5.649000,4096,66813.798103
36,7.918000,512,47182.095608
36,16.772000,64,25652.095489
36,30.000000,6,23605.737608
36,30.000000,9,26316.305915
36,30.000000,12,29066.853992
