arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
32,4.073000,262144,64731.969984
32,4.639000,32768,200995.712131
32,5.649000,4096,96090.607007
32,7.918000,512,155388.988744
32,16.772000,64,64437.294737
32,30.000000,6,85284.953298
32,30.000000,9,98463.858369
32,30.000000,12,47870.429234
