frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2945957.758615,298659.000000,73755.147624
4,2828597.137287,289393.000000,42493.010590
8,4105531.290855,299035.000000,148389.067262
16,1778339.393904,304800.000000,17366.702652
32,3304450.529911,270543.000000,121102.857526
64,4134579.658139,304275.000000,119986.370093
128,4447150.123659,293026.000000,178288.218310
256,4668465.850580,300415.000000,461162.089856
512,4567084.546826,268243.000000,348708.669355
1024,3401346.866076,249866.000000,762287.077748
2048,4411185.588257,286762.000000,903854.045713
4096,6657667.835605,305258.000000,578984.491088
8192,3123932.238973,248629.000000,1512503.450238
16384,7294472.870530,243936.000000,2304048.114912
32768,3386915.937264,177176.000000,1661867.659072
65536,9345317.508765,243696.000000,8909023.216558
