frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,3141503.537641,306202.000000,103.942292
4,3492245.140425,302736.000000,344.472060
8,2682563.339377,295996.000000,14889.481892
16,3558133.975386,299917.000000,120066.041985
32,3530259.246929,305764.000000,3016.554657
64,3910286.444047,303118.000000,173669.528562
128,4299650.184954,299828.000000,258308.947195
256,2960590.366720,278768.000000,264377.510428
512,5039332.705621,299143.000000,466238.472603
1024,3220784.021825,283560.000000,492652.796233
2048,4729561.426995,298398.000000,915776.111210
4096,4113279.187844,293063.000000,1264010.967145
8192,4139714.706258,305871.000000,759225.211903
16384,2664646.418059,226283.000000,810181.078462
32768,3028631.123692,152329.000000,1791131.511341
65536,3082169.099852,135105.000000,2828123.416239
