frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2654103.378559,305471.000000,9308.251716
4,1508598.955727,173768.000000,377.242627
8,2314006.713125,240841.000000,5840.552799
16,3338614.293137,291711.000000,62157.876605
32,4233626.187640,299800.000000,157132.603014
64,4121157.549396,289595.000000,244910.958467
128,3610982.129872,302401.000000,125916.458678
256,5318994.189583,304777.000000,595579.193897
512,5415935.501195,301746.000000,605147.136297
1024,5433633.781040,298111.000000,699231.785072
2048,4506007.723491,272313.000000,628191.443398
4096,6000509.350900,297024.000000,1657082.268594
8192,8794779.774396,292712.000000,1705001.425675
16384,4068127.187378,292271.000000,1088106.002770
32768,5905512.803254,279181.000000,3833972.007195
65536,5587919.928748,306652.000000,3914117.959945
