frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,841427.237605,129877.000000,30476.422018
4,2630725.077227,245677.000000,37.107951
8,2837547.197920,302745.000000,57706.508740
16,3425398.169310,300278.000000,63851.168000
32,3274226.028432,289090.000000,101707.672085
64,4853673.959293,303284.000000,53534.128881
128,3751179.253263,301416.000000,336429.857929
256,4606553.058755,303965.000000,582263.017694
512,4538798.450731,306440.000000,243561.460221
1024,4548545.671628,306212.000000,777034.802128
2048,2970945.917927,294624.000000,392467.588525
4096,3286914.455772,160390.000000,735136.690862
8192,6930760.015437,299970.000000,3506409.703026
16384,8462845.748705,299554.000000,4551278.629517
32768,4479678.349216,261025.000000,3089765.115416
65536,6709794.520255,248601.000000,4584285.545521
