frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,3823073.407071,302578.000000,0.000000
4,3396968.155682,302699.000000,0.000000
8,2288473.686746,240325.000000,0.000000
16,3112111.857919,293696.000000,0.000000
32,2642080.224379,281329.000000,0.000000
64,4325870.655680,302561.000000,0.000000
128,4537854.637895,283368.000000,0.000000
256,4447151.757634,303611.000000,0.000000
512,4442012.129310,301018.000000,0.000000
1024,4922680.438317,303312.000000,0.000000
2048,4007426.248387,297958.000000,0.000000
4096,5309617.290573,296553.000000,0.000000
8192,6093236.397788,309131.000000,0.000000
16384,8073148.276712,279147.000000,0.000000
32768,8821630.312452,244370.000000,0.000000
65536,1549901.356857,73662.000000,0.000000
