frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2220020.766795,290516.000000,0.000000
4,1805226.594563,261976.000000,0.000000
8,3818043.776849,298709.000000,0.000000
16,1506465.696944,213996.000000,0.000000
32,2166065.012957,292857.000000,0.000000
64,3981165.409870,298814.000000,0.000000
128,5839966.648869,291180.000000,0.000000
256,3129496.647756,296515.000000,0.000000
512,5536443.617260,295879.000000,0.000000
1024,3823674.990142,281134.000000,0.000000
2048,3761399.114410,264906.000000,0.000000
4096,7554220.329555,305349.000000,0.000000
8192,9691569.315028,307016.000000,0.000000
16384,10772691.294295,284096.000000,0.000000
32768,1190832.762619,78874.000000,0.000000
65536,3388284.236263,165117.000000,0.000000
