frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2453921.172121,291778.000000,15551.526710
4,2659148.446462,304287.000000,267545.202751
8,3008407.817297,285686.000000,102886.074344
16,3286698.952543,255365.000000,209285.237518
32,3806070.482204,304788.000000,102346.243150
64,3589196.719209,289728.000000,85829.780222
128,4606013.810836,303180.000000,97719.618363
256,3962748.888100,305893.000000,414239.061929
512,4036569.663527,298867.000000,467910.563752
1024,5486746.573728,306677.000000,708944.751776
2048,4672313.596495,300505.000000,145479.498260
4096,2103586.037358,114667.000000,898284.100907
8192,1800759.350553,117937.000000,445570.725061
16384,7548689.353024,245417.000000,3466933.742777
32768,5752045.784508,283796.000000,2233123.442502
65536,4754485.473558,242431.000000,3644001.863564
