frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2014373.556219,254292.000000,11418.002146
4,3430581.569834,301484.000000,62230.630705
8,3309063.762103,307203.000000,405366.794545
16,2696603.259473,277730.000000,64750.080324
32,3322837.586260,308814.000000,37948.127174
64,3161017.107367,296764.000000,68809.072650
128,4866489.862932,303172.000000,343162.130387
256,4392652.696144,303557.000000,393151.780253
512,5159960.854882,305351.000000,440709.009868
1024,3966388.723674,283080.000000,748554.807945
2048,4678869.238196,294554.000000,524087.598925
4096,4135542.449047,236032.000000,908524.793133
8192,5991697.044859,289811.000000,2826842.117501
16384,6414952.998794,290945.000000,3262860.651202
32768,736615.650441,65134.000000,444896.936385
65536,3487210.942158,262736.000000,2407836.975062
