frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,1874170.073476,295492.000000,49322.585313
4,1773253.728793,254569.000000,16274.354980
8,1396941.852054,297929.000000,42134.086450
16,6257228.025667,297916.000000,278201.888746
32,3677444.585641,304598.000000,30147.874204
64,5626109.891104,277925.000000,204533.300621
128,6495668.820432,285283.000000,283344.392577
256,4309213.317209,283452.000000,507020.946767
512,4099857.502840,261078.000000,747055.939755
1024,4473235.644982,281936.000000,361644.734597
2048,5574492.324908,293747.000000,689240.132822
4096,8115070.734057,305335.000000,2676914.383777
8192,6199437.335970,303450.000000,1253630.818068
16384,12382317.482030,254563.000000,8159428.411765
32768,2312481.989119,99838.000000,1374128.779702
65536,5619789.589822,144835.000000,4501512.155319
