arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
40,4.639000,32768,6288.850451
40,5.649000,4096,8136.098082
40,16.772000,64,4439.306928
40,4.073000,262144,8984.672504
40,7.918000,512,8162.997611
