arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
40,7.918000,512,5054.708300
40,5.649000,4096,21389.823538
40,4.639000,32768,10702.350022
40,4.073000,262144,14023.133494
40,16.772000,64,4151.161042
