arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
28,7.918000,512,24278.786996
28,5.649000,4096,43018.430562
28,4.639000,32768,5530.802383
28,4.073000,262144,7228.005880
28,16.772000,64,61513.479263
