arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
36,16.772000,64,7838.072850
36,4.639000,32768,26973.974142
36,4.073000,262144,5685.424610
36,7.918000,512,5666.360031
36,5.649000,4096,14134.075951
