arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
30,5.649000,4096,19016.771650
30,16.772000,64,28062.328325
30,4.073000,262144,15522.103949
30,4.639000,32768,10611.388599
30,7.918000,512,24764.839349
