arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
30,4.639000,32768,19083.184849
30,5.649000,4096,26775.021755
30,16.772000,64,49558.323610
30,7.918000,512,27393.635684
30,4.073000,262144,12409.692301
