arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
36,16.772000,64,8972.033437
36,4.639000,32768,45421.875236
36,5.649000,4096,31490.958528
36,4.073000,262144,6226.551373
36,7.918000,512,12395.297858
